model,log,alg,time
g-45-20-20-10-5--20-20-20--10--25--29--rem-50,log,Sym-st,887
g-45-20-20-10-5--20-20-20--10--25--29--rem-70,log,Sym-st,1008
g-45-20-20-10-5--20-20-20--10--25--2--add-10,log,Sym-st,848
g-45-20-20-10-5--20-20-20--10--25--2--add-30,log,Sym-st,903
g-45-20-20-10-5--20-20-20--10--25--2--add-50,log,Sym-st,1128
g-45-20-20-10-5--20-20-20--10--25--2--add-70,log,Sym-st,1285
g-45-20-20-10-5--20-20-20--10--25--2--all-10,log,Sym-st,699
g-45-20-20-10-5--20-20-20--10--25--2--all-30,log,Sym-st,939
g-45-20-20-10-5--20-20-20--10--25--2--all-50,log,Sym-st,1101
g-45-20-20-10-5--20-20-20--10--25--2--all-70,log,Sym-st,952
g-45-20-20-10-5--20-20-20--10--25--2--rem-10,log,Sym-st,821
g-45-20-20-10-5--20-20-20--10--25--2--rem-30,log,Sym-st,673
g-45-20-20-10-5--20-20-20--10--25--2--rem-50,log,Sym-st,677
g-45-20-20-10-5--20-20-20--10--25--2--rem-70,log,Sym-st,573
g-45-20-20-10-5--20-20-20--10--25--30--add-10,log,Sym-st,504
g-45-20-20-10-5--20-20-20--10--25--30--add-30,log,Sym-st,606
g-45-20-20-10-5--20-20-20--10--25--30--add-50,log,Sym-st,705
g-45-20-20-10-5--20-20-20--10--25--30--add-70,log,Sym-st,1040
g-45-20-20-10-5--20-20-20--10--25--30--all-10,log,Sym-st,531
g-45-20-20-10-5--20-20-20--10--25--30--all-30,log,Sym-st,581
g-45-20-20-10-5--20-20-20--10--25--30--all-50,log,Sym-st,658
g-45-20-20-10-5--20-20-20--10--25--30--all-70,log,Sym-st,641
g-45-20-20-10-5--20-20-20--10--25--30--rem-10,log,Sym-st,578
g-45-20-20-10-5--20-20-20--10--25--30--rem-30,log,Sym-st,526
g-45-20-20-10-5--20-20-20--10--25--30--rem-50,log,Sym-st,421
g-45-20-20-10-5--20-20-20--10--25--30--rem-70,log,Sym-st,392
g-45-20-20-10-5--20-20-20--10--25--3--add-10,log,Sym-st,2273
g-45-20-20-10-5--20-20-20--10--25--3--add-30,log,Sym-st,2857
g-45-20-20-10-5--20-20-20--10--25--3--add-50,log,Sym-st,3141
g-45-20-20-10-5--20-20-20--10--25--3--add-70,log,Sym-st,5007
g-45-20-20-10-5--20-20-20--10--25--3--all-10,log,Sym-st,2431
g-45-20-20-10-5--20-20-20--10--25--3--all-30,log,Sym-st,3768
g-45-20-20-10-5--20-20-20--10--25--3--all-50,log,Sym-st,4415
g-45-20-20-10-5--20-20-20--10--25--3--all-70,log,Sym-st,4501
g-45-20-20-10-5--20-20-20--10--25--3--rem-10,log,Sym-st,2241
g-45-20-20-10-5--20-20-20--10--25--3--rem-30,log,Sym-st,2685
g-45-20-20-10-5--20-20-20--10--25--3--rem-50,log,Sym-st,2659
g-45-20-20-10-5--20-20-20--10--25--3--rem-70,log,Sym-st,2216
g-45-20-20-10-5--20-20-20--10--25--4--add-10,log,Sym-st,940
g-45-20-20-10-5--20-20-20--10--25--4--add-30,log,Sym-st,928
g-45-20-20-10-5--20-20-20--10--25--4--add-50,log,Sym-st,1482
g-45-20-20-10-5--20-20-20--10--25--4--add-70,log,Sym-st,1451
g-45-20-20-10-5--20-20-20--10--25--4--all-10,log,Sym-st,819
g-45-20-20-10-5--20-20-20--10--25--4--all-30,log,Sym-st,843
g-45-20-20-10-5--20-20-20--10--25--4--all-50,log,Sym-st,1198
g-45-20-20-10-5--20-20-20--10--25--4--all-70,log,Sym-st,837
g-45-20-20-10-5--20-20-20--10--25--4--rem-10,log,Sym-st,625
g-45-20-20-10-5--20-20-20--10--25--4--rem-30,log,Sym-st,895
g-45-20-20-10-5--20-20-20--10--25--4--rem-50,log,Sym-st,726
g-45-20-20-10-5--20-20-20--10--25--4--rem-70,log,Sym-st,806
g-45-20-20-10-5--20-20-20--10--25--5--add-10,log,Sym-st,2033
g-45-20-20-10-5--20-20-20--10--25--5--add-30,log,Sym-st,2657
g-45-20-20-10-5--20-20-20--10--25--5--add-50,log,Sym-st,3936
g-45-20-20-10-5--20-20-20--10--25--5--add-70,log,Sym-st,4092
g-45-20-20-10-5--20-20-20--10--25--5--all-10,log,Sym-st,1697
g-45-20-20-10-5--20-20-20--10--25--5--all-30,log,Sym-st,2278
g-45-20-20-10-5--20-20-20--10--25--5--all-50,log,Sym-st,3204
g-45-20-20-10-5--20-20-20--10--25--5--all-70,log,Sym-st,3493
g-45-20-20-10-5--20-20-20--10--25--5--rem-10,log,Sym-st,2116
g-45-20-20-10-5--20-20-20--10--25--5--rem-30,log,Sym-st,1966
g-45-20-20-10-5--20-20-20--10--25--5--rem-50,log,Sym-st,1663
g-45-20-20-10-5--20-20-20--10--25--5--rem-70,log,Sym-st,1753
g-45-20-20-10-5--20-20-20--10--25--6--add-10,log,Sym-st,493
g-45-20-20-10-5--20-20-20--10--25--6--add-30,log,Sym-st,546
g-45-20-20-10-5--20-20-20--10--25--6--add-50,log,Sym-st,581
g-45-20-20-10-5--20-20-20--10--25--6--add-70,log,Sym-st,605
g-45-20-20-10-5--20-20-20--10--25--6--all-10,log,Sym-st,369
g-45-20-20-10-5--20-20-20--10--25--6--all-30,log,Sym-st,497
g-45-20-20-10-5--20-20-20--10--25--6--all-50,log,Sym-st,587
g-45-20-20-10-5--20-20-20--10--25--6--all-70,log,Sym-st,596
g-45-20-20-10-5--20-20-20--10--25--6--rem-10,log,Sym-st,472
g-45-20-20-10-5--20-20-20--10--25--6--rem-30,log,Sym-st,436
g-45-20-20-10-5--20-20-20--10--25--6--rem-50,log,Sym-st,330
g-45-20-20-10-5--20-20-20--10--25--6--rem-70,log,Sym-st,307
g-45-20-20-10-5--20-20-20--10--25--7--add-10,log,Sym-st,207
g-45-20-20-10-5--20-20-20--10--25--7--add-30,log,Sym-st,210
g-45-20-20-10-5--20-20-20--10--25--7--add-50,log,Sym-st,265
g-45-20-20-10-5--20-20-20--10--25--7--add-70,log,Sym-st,242
g-45-20-20-10-5--20-20-20--10--25--7--all-10,log,Sym-st,196
g-45-20-20-10-5--20-20-20--10--25--7--all-30,log,Sym-st,244
g-45-20-20-10-5--20-20-20--10--25--7--all-50,log,Sym-st,164
g-45-20-20-10-5--20-20-20--10--25--7--all-70,log,Sym-st,149
g-45-20-20-10-5--20-20-20--10--25--7--rem-10,log,Sym-st,121
g-45-20-20-10-5--20-20-20--10--25--7--rem-30,log,Sym-st,134
g-45-20-20-10-5--20-20-20--10--25--7--rem-50,log,Sym-st,128
g-45-20-20-10-5--20-20-20--10--25--7--rem-70,log,Sym-st,158
g-45-20-20-10-5--20-20-20--10--25--8--add-10,log,Sym-st,606
g-45-20-20-10-5--20-20-20--10--25--8--add-30,log,Sym-st,922
g-45-20-20-10-5--20-20-20--10--25--8--add-50,log,Sym-st,1168
g-45-20-20-10-5--20-20-20--10--25--8--add-70,log,Sym-st,1491
g-45-20-20-10-5--20-20-20--10--25--8--all-10,log,Sym-st,672
g-45-20-20-10-5--20-20-20--10--25--8--all-30,log,Sym-st,840
g-45-20-20-10-5--20-20-20--10--25--8--all-50,log,Sym-st,741
g-45-20-20-10-5--20-20-20--10--25--8--all-70,log,Sym-st,770
g-45-20-20-10-5--20-20-20--10--25--8--rem-10,log,Sym-st,459
g-45-20-20-10-5--20-20-20--10--25--8--rem-30,log,Sym-st,455
g-45-20-20-10-5--20-20-20--10--25--8--rem-50,log,Sym-st,403
g-45-20-20-10-5--20-20-20--10--25--8--rem-70,log,Sym-st,372
g-45-20-20-10-5--20-20-20--10--25--9--add-10,log,Sym-st,1517
g-45-20-20-10-5--20-20-20--10--25--9--add-30,log,Sym-st,1872
g-45-20-20-10-5--20-20-20--10--25--9--add-50,log,Sym-st,2150
g-45-20-20-10-5--20-20-20--10--25--9--add-70,log,Sym-st,3229
g-45-20-20-10-5--20-20-20--10--25--9--all-10,log,Sym-st,1370
g-45-20-20-10-5--20-20-20--10--25--9--all-30,log,Sym-st,1405
g-45-20-20-10-5--20-20-20--10--25--9--all-50,log,Sym-st,2053
g-45-20-20-10-5--20-20-20--10--25--9--all-70,log,Sym-st,1378
g-45-20-20-10-5--20-20-20--10--25--9--rem-10,log,Sym-st,1067
g-45-20-20-10-5--20-20-20--10--25--9--rem-30,log,Sym-st,1451
g-45-20-20-10-5--20-20-20--10--25--9--rem-50,log,Sym-st,1258
g-45-20-20-10-5--20-20-20--10--25--9--rem-70,log,Sym-st,1501
g-45-20-20-10-5--20-20-20--10--50--10--add-10,log,Sym-st,488
g-45-20-20-10-5--20-20-20--10--50--10--add-30,log,Sym-st,737
g-45-20-20-10-5--20-20-20--10--50--10--add-50,log,Sym-st,805
g-45-20-20-10-5--20-20-20--10--50--10--add-70,log,Sym-st,880
g-45-20-20-10-5--20-20-20--10--50--10--all-10,log,Sym-st,606
g-45-20-20-10-5--20-20-20--10--50--10--all-30,log,Sym-st,516
g-45-20-20-10-5--20-20-20--10--50--10--all-50,log,Sym-st,648
g-45-20-20-10-5--20-20-20--10--50--10--all-70,log,Sym-st,593
g-45-20-20-10-5--20-20-20--10--50--10--rem-10,log,Sym-st,594
g-45-20-20-10-5--20-20-20--10--50--10--rem-30,log,Sym-st,636
g-45-20-20-10-5--20-20-20--10--50--10--rem-50,log,Sym-st,477
g-45-20-20-10-5--20-20-20--10--50--10--rem-70,log,Sym-st,474
g-45-20-20-10-5--20-20-20--10--50--11--add-10,log,Sym-st,617
g-45-20-20-10-5--20-20-20--10--50--11--add-30,log,Sym-st,832
g-45-20-20-10-5--20-20-20--10--50--11--add-50,log,Sym-st,674
g-45-20-20-10-5--20-20-20--10--50--11--add-70,log,Sym-st,776
g-45-20-20-10-5--20-20-20--10--50--11--all-10,log,Sym-st,621
g-45-20-20-10-5--20-20-20--10--50--11--all-30,log,Sym-st,590
g-45-20-20-10-5--20-20-20--10--50--11--all-50,log,Sym-st,788
g-45-20-20-10-5--20-20-20--10--50--11--all-70,log,Sym-st,762
g-45-20-20-10-5--20-20-20--10--50--11--rem-10,log,Sym-st,647
g-45-20-20-10-5--20-20-20--10--50--11--rem-30,log,Sym-st,586
g-45-20-20-10-5--20-20-20--10--50--11--rem-50,log,Sym-st,688
g-45-20-20-10-5--20-20-20--10--50--11--rem-70,log,Sym-st,623
g-45-20-20-10-5--20-20-20--10--50--12--add-10,log,Sym-st,1914
g-45-20-20-10-5--20-20-20--10--50--12--add-30,log,Sym-st,3436
g-45-20-20-10-5--20-20-20--10--50--12--add-50,log,Sym-st,4419
g-45-20-20-10-5--20-20-20--10--50--12--add-70,log,Sym-st,6588
g-45-20-20-10-5--20-20-20--10--50--12--all-10,log,Sym-st,1840
g-45-20-20-10-5--20-20-20--10--50--12--all-30,log,Sym-st,3043
g-45-20-20-10-5--20-20-20--10--50--12--all-50,log,Sym-st,3852
g-45-20-20-10-5--20-20-20--10--50--12--all-70,log,Sym-st,4087
g-45-20-20-10-5--20-20-20--10--50--12--rem-10,log,Sym-st,1762
g-45-20-20-10-5--20-20-20--10--50--12--rem-30,log,Sym-st,1815
g-45-20-20-10-5--20-20-20--10--50--12--rem-50,log,Sym-st,1842
g-45-20-20-10-5--20-20-20--10--50--12--rem-70,log,Sym-st,1236
g-45-20-20-10-5--20-20-20--10--50--13--add-10,log,Sym-st,818
g-45-20-20-10-5--20-20-20--10--50--13--add-30,log,Sym-st,930
g-45-20-20-10-5--20-20-20--10--50--13--add-50,log,Sym-st,1256
g-45-20-20-10-5--20-20-20--10--50--13--add-70,log,Sym-st,1896
g-45-20-20-10-5--20-20-20--10--50--13--all-10,log,Sym-st,784
g-45-20-20-10-5--20-20-20--10--50--13--all-30,log,Sym-st,809
g-45-20-20-10-5--20-20-20--10--50--13--all-50,log,Sym-st,1186
g-45-20-20-10-5--20-20-20--10--50--13--all-70,log,Sym-st,1181
g-45-20-20-10-5--20-20-20--10--50--13--rem-10,log,Sym-st,791
g-45-20-20-10-5--20-20-20--10--50--13--rem-30,log,Sym-st,606
g-45-20-20-10-5--20-20-20--10--50--13--rem-50,log,Sym-st,605
g-45-20-20-10-5--20-20-20--10--50--13--rem-70,log,Sym-st,628
g-45-20-20-10-5--20-20-20--10--50--14--add-10,log,Sym-st,30920
g-45-20-20-10-5--20-20-20--10--50--14--add-30,log,Sym-st,54297
g-45-20-20-10-5--20-20-20--10--50--14--add-50,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--14--add-70,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--14--all-10,log,Sym-st,26510
g-45-20-20-10-5--20-20-20--10--50--14--all-30,log,Sym-st,40810
g-45-20-20-10-5--20-20-20--10--50--14--all-50,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--14--all-70,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--14--rem-10,log,Sym-st,23775
g-45-20-20-10-5--20-20-20--10--50--14--rem-30,log,Sym-st,18458
g-45-20-20-10-5--20-20-20--10--50--14--rem-50,log,Sym-st,22013
g-45-20-20-10-5--20-20-20--10--50--14--rem-70,log,Sym-st,18093
g-45-20-20-10-5--20-20-20--10--50--15--add-10,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--add-30,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--add-50,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--add-70,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--all-10,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--all-30,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--all-50,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--all-70,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--rem-10,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--rem-30,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--15--rem-50,log,Sym-st,54320
g-45-20-20-10-5--20-20-20--10--50--15--rem-70,log,Sym-st,26437
g-45-20-20-10-5--20-20-20--10--50--16--add-10,log,Sym-st,345
g-45-20-20-10-5--20-20-20--10--50--16--add-30,log,Sym-st,337
g-45-20-20-10-5--20-20-20--10--50--16--add-50,log,Sym-st,384
g-45-20-20-10-5--20-20-20--10--50--16--add-70,log,Sym-st,343
g-45-20-20-10-5--20-20-20--10--50--16--all-10,log,Sym-st,432
g-45-20-20-10-5--20-20-20--10--50--16--all-30,log,Sym-st,372
g-45-20-20-10-5--20-20-20--10--50--16--all-50,log,Sym-st,361
g-45-20-20-10-5--20-20-20--10--50--16--all-70,log,Sym-st,332
g-45-20-20-10-5--20-20-20--10--50--16--rem-10,log,Sym-st,410
g-45-20-20-10-5--20-20-20--10--50--16--rem-30,log,Sym-st,382
g-45-20-20-10-5--20-20-20--10--50--16--rem-50,log,Sym-st,339
g-45-20-20-10-5--20-20-20--10--50--16--rem-70,log,Sym-st,335
g-45-20-20-10-5--20-20-20--10--50--17--add-10,log,Sym-st,802
g-45-20-20-10-5--20-20-20--10--50--17--add-30,log,Sym-st,1109
g-45-20-20-10-5--20-20-20--10--50--17--add-50,log,Sym-st,1414
g-45-20-20-10-5--20-20-20--10--50--17--add-70,log,Sym-st,1597
g-45-20-20-10-5--20-20-20--10--50--17--all-10,log,Sym-st,954
g-45-20-20-10-5--20-20-20--10--50--17--all-30,log,Sym-st,1259
g-45-20-20-10-5--20-20-20--10--50--17--all-50,log,Sym-st,1160
g-45-20-20-10-5--20-20-20--10--50--17--all-70,log,Sym-st,1568
g-45-20-20-10-5--20-20-20--10--50--17--rem-10,log,Sym-st,932
g-45-20-20-10-5--20-20-20--10--50--17--rem-30,log,Sym-st,1055
g-45-20-20-10-5--20-20-20--10--50--17--rem-50,log,Sym-st,863
g-45-20-20-10-5--20-20-20--10--50--17--rem-70,log,Sym-st,733
g-45-20-20-10-5--20-20-20--10--50--18--add-10,log,Sym-st,1613
g-45-20-20-10-5--20-20-20--10--50--18--add-30,log,Sym-st,2773
g-45-20-20-10-5--20-20-20--10--50--18--add-50,log,Sym-st,2679
g-45-20-20-10-5--20-20-20--10--50--18--add-70,log,Sym-st,3215
g-45-20-20-10-5--20-20-20--10--50--18--all-10,log,Sym-st,1451
g-45-20-20-10-5--20-20-20--10--50--18--all-30,log,Sym-st,2189
g-45-20-20-10-5--20-20-20--10--50--18--all-50,log,Sym-st,2551
g-45-20-20-10-5--20-20-20--10--50--18--all-70,log,Sym-st,2051
g-45-20-20-10-5--20-20-20--10--50--18--rem-10,log,Sym-st,1369
g-45-20-20-10-5--20-20-20--10--50--18--rem-30,log,Sym-st,1756
g-45-20-20-10-5--20-20-20--10--50--18--rem-50,log,Sym-st,1902
g-45-20-20-10-5--20-20-20--10--50--18--rem-70,log,Sym-st,1266
g-45-20-20-10-5--20-20-20--10--50--19--add-10,log,Sym-st,1436
g-45-20-20-10-5--20-20-20--10--50--19--add-30,log,Sym-st,2576
g-45-20-20-10-5--20-20-20--10--50--19--add-50,log,Sym-st,3204
g-45-20-20-10-5--20-20-20--10--50--19--add-70,log,Sym-st,4383
g-45-20-20-10-5--20-20-20--10--50--19--all-10,log,Sym-st,1592
g-45-20-20-10-5--20-20-20--10--50--19--all-30,log,Sym-st,2711
g-45-20-20-10-5--20-20-20--10--50--19--all-50,log,Sym-st,2465
g-45-20-20-10-5--20-20-20--10--50--19--all-70,log,Sym-st,2996
g-45-20-20-10-5--20-20-20--10--50--19--rem-10,log,Sym-st,1863
g-45-20-20-10-5--20-20-20--10--50--19--rem-30,log,Sym-st,1587
g-45-20-20-10-5--20-20-20--10--50--19--rem-50,log,Sym-st,1512
g-45-20-20-10-5--20-20-20--10--50--19--rem-70,log,Sym-st,2012
g-45-20-20-10-5--20-20-20--10--50--1--add-10,log,Sym-st,480
g-45-20-20-10-5--20-20-20--10--50--1--add-30,log,Sym-st,667
g-45-20-20-10-5--20-20-20--10--50--1--add-50,log,Sym-st,718
g-45-20-20-10-5--20-20-20--10--50--1--add-70,log,Sym-st,676
g-45-20-20-10-5--20-20-20--10--50--1--all-10,log,Sym-st,591
g-45-20-20-10-5--20-20-20--10--50--1--all-30,log,Sym-st,701
g-45-20-20-10-5--20-20-20--10--50--1--all-50,log,Sym-st,534
g-45-20-20-10-5--20-20-20--10--50--1--all-70,log,Sym-st,564
g-45-20-20-10-5--20-20-20--10--50--1--rem-10,log,Sym-st,460
g-45-20-20-10-5--20-20-20--10--50--1--rem-30,log,Sym-st,588
g-45-20-20-10-5--20-20-20--10--50--1--rem-50,log,Sym-st,548
g-45-20-20-10-5--20-20-20--10--50--1--rem-70,log,Sym-st,506
g-45-20-20-10-5--20-20-20--10--50--20--add-10,log,Sym-st,2063
g-45-20-20-10-5--20-20-20--10--50--20--add-30,log,Sym-st,2286
g-45-20-20-10-5--20-20-20--10--50--20--add-50,log,Sym-st,2834
g-45-20-20-10-5--20-20-20--10--50--20--add-70,log,Sym-st,4601
g-45-20-20-10-5--20-20-20--10--50--20--all-10,log,Sym-st,1731
g-45-20-20-10-5--20-20-20--10--50--20--all-30,log,Sym-st,2199
g-45-20-20-10-5--20-20-20--10--50--20--all-50,log,Sym-st,2262
g-45-20-20-10-5--20-20-20--10--50--20--all-70,log,Sym-st,2903
g-45-20-20-10-5--20-20-20--10--50--20--rem-10,log,Sym-st,1696
g-45-20-20-10-5--20-20-20--10--50--20--rem-30,log,Sym-st,1733
g-45-20-20-10-5--20-20-20--10--50--20--rem-50,log,Sym-st,1728
g-45-20-20-10-5--20-20-20--10--50--20--rem-70,log,Sym-st,1400
g-45-20-20-10-5--20-20-20--10--50--21--add-10,log,Sym-st,1612
g-45-20-20-10-5--20-20-20--10--50--21--add-30,log,Sym-st,1721
g-45-20-20-10-5--20-20-20--10--50--21--add-50,log,Sym-st,2322
g-45-20-20-10-5--20-20-20--10--50--21--add-70,log,Sym-st,4049
g-45-20-20-10-5--20-20-20--10--50--21--all-10,log,Sym-st,1110
g-45-20-20-10-5--20-20-20--10--50--21--all-30,log,Sym-st,1556
g-45-20-20-10-5--20-20-20--10--50--21--all-50,log,Sym-st,1653
g-45-20-20-10-5--20-20-20--10--50--21--all-70,log,Sym-st,1910
g-45-20-20-10-5--20-20-20--10--50--21--rem-10,log,Sym-st,1024
g-45-20-20-10-5--20-20-20--10--50--21--rem-30,log,Sym-st,1020
g-45-20-20-10-5--20-20-20--10--50--21--rem-50,log,Sym-st,832
g-45-20-20-10-5--20-20-20--10--50--21--rem-70,log,Sym-st,924
g-45-20-20-10-5--20-20-20--10--50--22--add-10,log,Sym-st,921
g-45-20-20-10-5--20-20-20--10--50--22--add-30,log,Sym-st,1123
g-45-20-20-10-5--20-20-20--10--50--22--add-50,log,Sym-st,2006
g-45-20-20-10-5--20-20-20--10--50--22--add-70,log,Sym-st,2520
g-45-20-20-10-5--20-20-20--10--50--22--all-10,log,Sym-st,759
g-45-20-20-10-5--20-20-20--10--50--22--all-30,log,Sym-st,1335
g-45-20-20-10-5--20-20-20--10--50--22--all-50,log,Sym-st,1321
g-45-20-20-10-5--20-20-20--10--50--22--all-70,log,Sym-st,1411
g-45-20-20-10-5--20-20-20--10--50--22--rem-10,log,Sym-st,868
g-45-20-20-10-5--20-20-20--10--50--22--rem-30,log,Sym-st,1079
g-45-20-20-10-5--20-20-20--10--50--22--rem-50,log,Sym-st,885
g-45-20-20-10-5--20-20-20--10--50--22--rem-70,log,Sym-st,734
g-45-20-20-10-5--20-20-20--10--50--23--add-10,log,Sym-st,45881
g-45-20-20-10-5--20-20-20--10--50--23--add-30,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--23--add-50,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--23--add-70,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--23--all-10,log,Sym-st,44954
g-45-20-20-10-5--20-20-20--10--50--23--all-30,log,Sym-st,58675
g-45-20-20-10-5--20-20-20--10--50--23--all-50,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--23--all-70,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--23--rem-10,log,Sym-st,36404
g-45-20-20-10-5--20-20-20--10--50--23--rem-30,log,Sym-st,36771
g-45-20-20-10-5--20-20-20--10--50--23--rem-50,log,Sym-st,37793
g-45-20-20-10-5--20-20-20--10--50--23--rem-70,log,Sym-st,30595
g-45-20-20-10-5--20-20-20--10--50--24--add-10,log,Sym-st,550
g-45-20-20-10-5--20-20-20--10--50--24--add-30,log,Sym-st,585
g-45-20-20-10-5--20-20-20--10--50--24--add-50,log,Sym-st,826
g-45-20-20-10-5--20-20-20--10--50--24--add-70,log,Sym-st,982
g-45-20-20-10-5--20-20-20--10--50--24--all-10,log,Sym-st,564
g-45-20-20-10-5--20-20-20--10--50--24--all-30,log,Sym-st,761
g-45-20-20-10-5--20-20-20--10--50--24--all-50,log,Sym-st,776
g-45-20-20-10-5--20-20-20--10--50--24--all-70,log,Sym-st,989
g-45-20-20-10-5--20-20-20--10--50--24--rem-10,log,Sym-st,491
g-45-20-20-10-5--20-20-20--10--50--24--rem-30,log,Sym-st,568
g-45-20-20-10-5--20-20-20--10--50--24--rem-50,log,Sym-st,469
g-45-20-20-10-5--20-20-20--10--50--24--rem-70,log,Sym-st,462
g-45-20-20-10-5--20-20-20--10--50--25--add-10,log,Sym-st,4557
g-45-20-20-10-5--20-20-20--10--50--25--add-30,log,Sym-st,17752
g-45-20-20-10-5--20-20-20--10--50--25--add-50,log,Sym-st,46072
g-45-20-20-10-5--20-20-20--10--50--25--add-70,log,Sym-st,60000
g-45-20-20-10-5--20-20-20--10--50--25--all-10,log,Sym-st,5502
g-45-20-20-10-5--20-20-20--10--50--25--all-30,log,Sym-st,8408
g-45-20-20-10-5--20-20-20--10--50--25--all-50,log,Sym-st,7956
g-45-20-20-10-5--20-20-20--10--50--25--all-70,log,Sym-st,20721
g-45-20-20-10-5--20-20-20--10--50--25--rem-10,log,Sym-st,5126
g-45-20-20-10-5--20-20-20--10--50--25--rem-30,log,Sym-st,8585
g-45-20-20-10-5--20-20-20--10--50--25--rem-50,log,Sym-st,7863
g-45-20-20-10-5--20-20-20--10--50--25--rem-70,log,Sym-st,5632
g-45-20-20-10-5--20-20-20--10--50--26--add-10,log,Sym-st,1742
g-45-20-20-10-5--20-20-20--10--50--26--add-30,log,Sym-st,2596
g-45-20-20-10-5--20-20-20--10--50--26--add-50,log,Sym-st,3443
g-45-20-20-10-5--20-20-20--10--50--26--add-70,log,Sym-st,4891
g-45-20-20-10-5--20-20-20--10--50--26--all-10,log,Sym-st,2017
g-45-20-20-10-5--20-20-20--10--50--26--all-30,log,Sym-st,2338
g-45-20-20-10-5--20-20-20--10--50--26--all-50,log,Sym-st,2773
g-45-20-20-10-5--20-20-20--10--50--26--all-70,log,Sym-st,2636
g-45-20-20-10-5--20-20-20--10--50--26--rem-10,log,Sym-st,1673
g-45-20-20-10-5--20-20-20--10--50--26--rem-30,log,Sym-st,1296
g-45-20-20-10-5--20-20-20--10--50--26--rem-50,log,Sym-st,1484
g-45-20-20-10-5--20-20-20--10--50--26--rem-70,log,Sym-st,896
g-45-20-20-10-5--20-20-20--10--50--27--add-10,log,Sym-st,3080
g-45-20-20-10-5--20-20-20--10--50--27--add-30,log,Sym-st,3891
g-45-20-20-10-5--20-20-20--10--50--27--add-50,log,Sym-st,5631
g-45-20-20-10-5--20-20-20--10--50--27--add-70,log,Sym-st,6832
g-45-20-20-10-5--20-20-20--10--50--27--all-10,log,Sym-st,2990
g-45-20-20-10-5--20-20-20--10--50--27--all-30,log,Sym-st,3472
g-45-20-20-10-5--20-20-20--10--50--27--all-50,log,Sym-st,5223
g-45-20-20-10-5--20-20-20--10--50--27--all-70,log,Sym-st,4106
g-45-20-20-10-5--20-20-20--10--50--27--rem-10,log,Sym-st,2968
g-45-20-20-10-5--20-20-20--10--50--27--rem-30,log,Sym-st,3023
g-45-20-20-10-5--20-20-20--10--50--27--rem-50,log,Sym-st,3333
g-45-20-20-10-5--20-20-20--10--50--27--rem-70,log,Sym-st,3326
g-45-20-20-10-5--20-20-20--10--50--28--add-10,log,Sym-st,1930
g-45-20-20-10-5--20-20-20--10--50--28--add-30,log,Sym-st,2373
g-45-20-20-10-5--20-20-20--10--50--28--add-50,log,Sym-st,3449
g-45-20-20-10-5--20-20-20--10--50--28--add-70,log,Sym-st,4297
g-45-20-20-10-5--20-20-20--10--50--28--all-10,log,Sym-st,1732
g-45-20-20-10-5--20-20-20--10--50--28--all-30,log,Sym-st,2315
g-45-20-20-10-5--20-20-20--10--50--28--all-50,log,Sym-st,2231
g-45-20-20-10-5--20-20-20--10--50--28--all-70,log,Sym-st,2476
g-45-20-20-10-5--20-20-20--10--50--28--rem-10,log,Sym-st,1629
g-45-20-20-10-5--20-20-20--10--50--28--rem-30,log,Sym-st,1159
g-45-20-20-10-5--20-20-20--10--50--28--rem-50,log,Sym-st,1230
g-45-20-20-10-5--20-20-20--10--50--28--rem-70,log,Sym-st,584
g-45-20-20-10-5--20-20-20--10--50--29--add-10,log,Sym-st,539
g-45-20-20-10-5--20-20-20--10--50--29--add-30,log,Sym-st,572
g-45-20-20-10-5--20-20-20--10--50--29--add-50,log,Sym-st,814
g-45-20-20-10-5--20-20-20--10--50--29--add-70,log,Sym-st,924
g-45-20-20-10-5--20-20-20--10--50--29--all-10,log,Sym-st,481
g-45-20-20-10-5--20-20-20--10--50--29--all-30,log,Sym-st,667
g-45-20-20-10-5--20-20-20--10--50--29--all-50,log,Sym-st,771
g-45-20-20-10-5--20-20-20--10--50--29--all-70,log,Sym-st,907
g-45-20-20-10-5--20-20-20--10--50--29--rem-10,log,Sym-st,554
